playerId	playerName	position	team	point
11270	S. Morsy	[{'y': 24, 'x': 34}, {'y': 24, 'x': 30}]	Egypt	7
119932	Mahmoud Kahraba	[{'y': 21, 'x': 72}, {'y': 24, 'x': 69}]	Egypt	4
332605	Ramadan Sobhi	[{'y': 7, 'x': 79}, {'y': 19, 'x': 80}]	Egypt	8
134383	N. S\u00fcle	[{'y': 62, 'x': 31}, {'y': 52, 'x': 37}]	Germany	10
51625	Seon-Min Moon	[{'y': 19, 'x': 42}, {'y': 20, 'x': 43}]	Korea Republic	5
18669	J. Hector	[{'y': 0, 'x': 29}, {'y': 12, 'x': 32}]	Germany	19
107424	Young-Sun Yun	[{'y': 78, 'x': 39}, {'y': 30, 'x': 22}]	Korea Republic	19
107413	Chul Hong	[{'y': 7, 'x': 31}, {'y': 5, 'x': 96}]	Korea Republic	13
134387	L. Goretzka	[{'y': 83, 'x': 60}, {'y': 48, 'x': 46}]	Germany	4
209567	Se-Jong Ju	[{'y': 48, 'x': 30}, {'y': 39, 'x': 45}]	Korea Republic	7
107623	Yo-Han Go	[{'y': 11, 'x': 13}, {'y': 12, 'x': 15}]	Korea Republic	1
71703	V. Lindel\u00f6f	[{'y': 66, 'x': 29}, {'y': 93, 'x': 30}]	Sweden	51
7850	J. Djourou	[{'y': 75, 'x': 40}, {'y': 75, 'x': 40}]	Switzerland	5
51064	E. Krafth	[{'y': 71, 'x': 28}, {'y': 90, 'x': 26}]	Sweden	15
8192	M. Olsson	[{'y': 9, 'x': 89}, {'y': 0, 'x': 0}]	Sweden	0
125268	Y. Tejeda	[{'y': 26, 'x': 33}, {'y': 3, 'x': 29}]	Costa Rica	-5
3349	J. dos Santos	[{'y': 37, 'x': 46}, {'y': 30, 'x': 48}]	Mexico	0
40539	Marquinhos	[{'y': 84, 'x': 25}, {'y': 91, 'x': 36}]	Brazil	1
151	J. Guidetti	[{'y': 45, 'x': 7}, {'y': 68, 'x': 10}]	Sweden	11
149050	M. Hassen	[{'y': 48, 'x': 7}, {'y': 15, 'x': 13}]	Tunisia	6
354041	M. Ben Amor	[{'y': 15, 'x': 35}, {'y': 0, 'x': 41}]	Tunisia	4
26668	S. Khalifa	[{'y': 33, 'x': 67}, {'y': 49, 'x': 55}]	Tunisia	-1
70144	A. Rodr\u00edguez	[{'y': 33, 'x': 31}, {'y': 33, 'x': 27}]	Peru	14
14872	J. Farf\u00e1n	[{'y': 47, 'x': 39}, {'y': 70, 'x': 27}]	Peru	4
89571	R. Ruid\u00edaz	[{'y': 60, 'x': 34}, {'y': 49, 'x': 31}]	Peru	3
120353	Mohamed Salah	[{'y': 64, 'x': 67}, {'y': 62, 'x': 70}]	Egypt	51
120269	Essam El Hadary	[{'y': 32, 'x': 7}, {'y': 84, 'x': 22}]	Egypt	20
139391	Motaz Hawsawi	[{'y': 35, 'x': 42}, {'y': 51, 'x': 43}]	Saudi Arabia	9
122562	Yasser Al Mosailem	[{'y': 66, 'x': 9}, {'y': 63, 'x': 31}]	Saudi Arabia	6
14748	A. R\u00fcdiger	[{'y': 14, 'x': 28}, {'y': 2, 'x': 31}]	Germany	4
15811	S. Rudy	[{'y': 33, 'x': 52}, {'y': 47, 'x': 36}]	Germany	-1
14808	\u0130. G\u00fcndo\u011fan	[{'y': 37, 'x': 63}, {'y': 76, 'x': 63}]	Germany	6
50812	J. Durmaz	[{'y': 78, 'x': 93}, {'y': 76, 'x': 97}]	Sweden	-3
112253	M. Fabi\u00e1n	[{'y': 17, 'x': 57}, {'y': 60, 'x': 58}]	Mexico	1
112522	J. Corona	[{'y': 96, 'x': 71}, {'y': 68, 'x': 71}]	Mexico	5
112710	O. Peralta	[{'y': 66, 'x': 78}, {'y': 50, 'x': 78}]	Mexico	-1
26022	L. Gassama	[{'y': 83, 'x': 35}, {'y': 75, 'x': 46}]	Senegal	15
256480	B. Keita	[{'y': 18, 'x': 88}, {'y': 0, 'x': 0}]	Senegal	19
20764	L. Muriel	[{'y': 3, 'x': 55}, {'y': 9, 'x': 60}]	Colombia	13
97582	M. Konat\u00e9	[{'y': 69, 'x': 73}, {'y': 59, 'x': 88}]	Senegal	3
26610	D. Sakho	[{'y': 27, 'x': 89}, {'y': 31, 'x': 78}]	Senegal	0
91156	M. Borja	[{'y': 36, 'x': 88}, {'y': 28, 'x': 91}]	Colombia	-4
14744	W. Kvist	[{'y': 89, 'x': 48}, {'y': 93, 'x': 50}]	Denmark	2
56026	J. Stryger Larsen	[{'y': 20, 'x': 16}, {'y': 16, 'x': 31}]	Denmark	17
3531	C. Zapata	[{'y': 87, 'x': 37}, {'y': 97, 'x': 72}]	Colombia	0
8297	G. dos Santos	[{'y': 83, 'x': 46}, {'y': 91, 'x': 45}]	Mexico	-1
26196	D. Sidib\u00e9	[{'y': 96, 'x': 33}, {'y': 71, 'x': 30}]	France	4
231138	P. Kimpembe	[{'y': 40, 'x': 31}, {'y': 67, 'x': 33}]	France	16
28922	T. Lemar	[{'y': 36, 'x': 71}, {'y': 66, 'x': 62}]	France	5
25552	S. Mandanda	[{'y': 42, 'x': 26}, {'y': 79, 'x': 38}]	France	11
26136	B. Mendy	[{'y': 2, 'x': 43}, {'y': 33, 'x': 36}]	France	9
1722	V. Fischer	[{'y': 38, 'x': 74}, {'y': 0, 'x': 0}]	Denmark	2
281254	K. Dolberg	[{'y': 55, 'x': 62}, {'y': 63, 'x': 42}]	Denmark	-5
99661	T. Cionek	[{'y': 57, 'x': 16}, {'y': 64, 'x': 30}]	Poland	10
14804	J. B\u0142aszczykowski	[{'y': 90, 'x': 89}, {'y': 85, 'x': 72}]	Poland	-3
99452	A. Milik	[{'y': 73, 'x': 41}, {'y': 63, 'x': 33}]	Poland	-7
101682	V. Granat	[{'y': 10, 'x': 15}, {'y': 12, 'x': 19}]	Russia	2
